article_link,body_text,pub_date,title,clean_text,damage_level,school
http://sn4hr.org/blog/2016/10/25/suspected-russian-forces-targeted-walid-shaaban-high-school-jisr-al-shoghour-city-idlib-governorate-october-25/,"
snhr: suspected russian warplanes missiles fired on walid sha’aban high school in jisr al shoghour city in idlib governorate western suburbs, damaging it, october 25, 2016.
","October 25, 2016",suspected russian forces targeted walid sha’aban high school in jisr al shoghour city in idlib governorate in october 25,snhr suspected russian warplanes missiles fired on walid shaaban high school in jisr al shoghour city in idlib governorate western suburbs damaging it october  ,damaging,walid shaaban high school
http://sn4hr.org/blog/2016/10/24/government-forces-targeted-khaled-najm-elementary-school-khan-sheikhoun-city-idlib-governorate-october-24/,"
snhr: government warplanes missile fired near khaled najm elementary school on khan sheikhoun city in idlib governorate southern suburbs, partially damaging its building, october 24, 2016.
","October 24, 2016","government forces targeted khaled najm elementary school on khan sheikhoun city in idlib governorate, october 24",snhr government warplanes missile fired near khaled najm elementary school on khan sheikhoun city in idlib governorate southern suburbs partially damaging its building october  ,partially damaging,khaled najm elementary school
http://sn4hr.org/blog/2016/10/12/death-child-due-unknown-source-shelling-al-netaqain-school-al-sahari-neighborhood-daraa-city-october-11/,"
the child abdullah khaled al husain, died due to unknown source mortar shells fired on that al netaqain school in al sahari neighborhood in daraa city, causing a massacre, october 11, 2016.
","October 12, 2016","the death of a child due to unknown source shelling on that al netaqain school in al sahari neighborhood in daraa city, october 11.",the child abdullah khaled al husain died due to unknown source mortar shells fired on that al netaqain school in al sahari neighborhood in daraa city causing a massacre october  ,,that al netaqain school
http://sn4hr.org/blog/2016/10/12/unknown-source-shelling-targeted-al-netaqain-school-al-sahari-neighborhood-daraa-city-october-11/,"
snhr: unknown source mortar shells dropped on that al netaqain school in al sahari neighborhood in daraa city, causing a massacre and damaging its building partially, october 11, 2016.
","October 12, 2016","unknown source shelling targeted that al netaqain school in al sahari neighborhood in daraa city, october 11",snhr unknown source mortar shells dropped on that al netaqain school in al sahari neighborhood in daraa city causing a massacre and damaging its building partially october  ,partially,that al netaqain school
http://sn4hr.org/blog/2016/10/11/unknown-source-mortar-shells-targeted-al-netaqain-school-al-sahari-neighborhood-daraa-city-october-11/,"
snhr: at least 6 civilians including 4 children died due to unknown source mortar shells fired on that al netaqain school in al sahari neighborhood in daraa city, october 11, 2016.
","October 11, 2016","unknown source mortar shells targeted that al netaqain school in al sahari neighborhood in daraa city, october 11",snhr at least  civilians including  children died due to unknown source mortar shells fired on that al netaqain school in al sahari neighborhood in daraa city october  ,,that al netaqain school
http://sn4hr.org/blog/2016/10/09/government-forces-targeted-martyr-khaled-al-mosa-preparatory-school-al-habeit-town-idlib-governorate-october-9/,"
snhr: government warplanes missiles fired near martyr khaled al mosa preparatory school in al habeit town in the southern suburbs of idlib governorate, damaging its building and fence partially, october 9 2016.
","October 9, 2016","government forces targeted martyr khaled al mosa preparatory school in al habeit town in idlib governorate, october 9",snhr government warplanes missiles fired near martyr khaled al mosa preparatory school in al habeit town in the southern suburbs of idlib governorate damaging its building and fence partially october  ,partially,martyr khaled al mosa preparatory school
http://sn4hr.org/blog/2016/10/08/suspected-russian-forces-targeted-school-binnesh-city-idlib-governorate-october-8/,"
snhr: suspected russian warplanes missiles fired on asaad aref aldani school in binnesh city in idlib governorate northern suburbs, damaging the school’s building and equipment, october 8, 2016.
","October 8, 2016",suspected russian forces targeted school in binnesh city in idlib governorate in october 8,snhr suspected russian warplanes missiles fired on asaad aref aldani school in binnesh city in idlib governorate northern suburbs damaging the schools building and equipment october  ,damaging,asaad aref aldani school
http://sn4hr.org/blog/2016/10/05/government-forces-targeted-martyr-ghaith-al-qasem-school-kafrlaha-city-homs-governorate-northern-suburbs-october-5/,"
snhr: government warplanes missiles fired on martyr ghaith al qasem school on kafrlaha city in homs governorate northern suburbs, damaging its building severely and rendering it inoperable, october 5, 2016.
","October 5, 2016","government forces targeted martyr ghaith al qasem school on kafrlaha city in homs governorate northern suburbs, october 5",snhr government warplanes missiles fired on martyr ghaith al qasem school on kafrlaha city in homs governorate northern suburbs damaging its building severely and rendering it inoperable october  ,severely,martyr ghaith al qasem school
http://sn4hr.org/blog/2016/10/04/russian-forces-targeted-preparatory-school-al-mozra-town-idlib-governorate-southern-suburbs-october-4/,"
snhr: suspected russian warplanes missiles fired near preparatory school on al mozra town in idlib governorate southern suburbs, damaging its building partially, october 4, 2016.
","October 4, 2016","russian forces targeted preparatory school on al mozra town in idlib governorate southern suburbs, october 4",snhr suspected russian warplanes missiles fired near preparatory school on al mozra town in idlib governorate southern suburbs damaging its building partially october  ,partially,preparatory school
http://sn4hr.org/blog/2016/09/30/government-forces-targeted-school-al-shaheel-town-deir-ez-zour-governorate-september-30/,"
snhr: government warplanes fired missiles on primary school in al shaheel town in deir ez-zour governorate eastern suburbs, damaging it and rendering it inoperable, september 30, 2016.
","September 30, 2016",government forces targeted school in al shaheel town in deir ez-zour governorate in september 30,snhr government warplanes fired missiles on primary school in al shaheel town in deir ezzour governorate eastern suburbs damaging it and rendering it inoperable september  ,inoperable,primary school
http://sn4hr.org/blog/2016/09/30/suspected-russian-forces-targeted-abedein-elementary-school-abedein-town-idlib-governorate-september-30/,"
snhr: suspected russian warplanes missiles fired on abedein elementary school in abedein town in idlib governorate, damaging its fence and building partially, september 30, 2016.
","September 30, 2016","suspected russian forces targeted abedein elementary school in abedein town in idlib governorate, september 30.",snhr suspected russian warplanes missiles fired on abedein elementary school in abedein town in idlib governorate damaging its fence and building partially september  ,partially,abedein elementary school
